date,origin,destination,total_trips
2020-12-05,25175,11001,4252
2020-12-05,25175,25473,223
2020-12-05,25175,25754,213
2020-12-05,25175,25899,93
2020-12-05,25290,11001,633
2020-12-05,25290,25473,11
2020-12-05,25290,25754,172
2020-12-05,25290,73001,14
2020-12-05,25473,11001,8460
2020-12-05,25473,25175,164
2020-12-05,25473,25290,17
2020-12-05,25473,25754,835
2020-12-05,25754,11001,54363
2020-12-05,25754,25175,197
2020-12-05,25754,25290,178
2020-12-05,25754,25473,748
2020-12-05,25754,41001,29
2020-12-05,25754,50001,10
2020-12-05,25754,73001,39
2020-12-05,25899,11001,21
2020-12-05,25899,25175,87
2020-12-05,41001,11001,256
2020-12-05,41001,18001,87
2020-12-05,41001,25754,40
2020-12-05,41001,41551,92
2020-12-05,41001,73001,91
2020-12-05,41551,18001,22
2020-12-05,41551,41001,119
2020-12-05,44430,20001,30
2020-12-05,47001,8001,210
2020-12-05,47001,8433,54
2020-12-05,47001,11001,21
2020-12-05,47001,20001,14
2020-12-05,47001,47189,547
2020-12-05,47189,8001,14
2020-12-05,47189,47001,610
2020-12-05,50001,11001,662
2020-12-05,50001,25754,23
2020-12-05,52001,19001,18
2020-12-05,52001,52356,198
2020-12-05,52001,52835,34
2020-12-05,52001,76001,30
2020-12-05,52356,52001,263
2020-12-05,52835,52001,24
2020-12-05,54001,54874,2766
2020-12-05,54874,54001,2937
2020-12-05,63001,66001,161
2020-12-05,63001,76001,35
2020-12-05,66001,11001,57
2020-12-05,66001,17001,306
2020-12-05,66001,63001,161
2020-12-05,66001,76001,76
2020-12-05,66001,76147,1141
2020-12-05,68001,68081,63
2020-12-05,68001,68276,7589
2020-12-05,68001,68307,7928
2020-12-05,68001,68547,1594
2020-12-05,68081,68001,87
2020-12-05,68081,68276,110
2020-12-05,68081,68307,101
2020-12-05,68081,68547,15
2020-12-05,68276,68001,7026
2020-12-05,68276,68081,78
2020-12-05,68276,68307,6083
2020-12-05,68276,68547,1985
2020-12-05,68307,11001,10
2020-12-05,68307,68001,7421
2020-12-05,68307,68081,102
2020-12-05,68307,68276,6081
2020-12-05,68307,68547,1362
2020-12-05,68547,68001,1395
2020-12-05,68547,68276,1843
2020-12-05,68547,68307,1325
2020-12-05,70001,8001,15
2020-12-05,70001,23001,83
2020-12-05,70001,23660,37
2020-12-05,73001,11001,325
2020-12-05,73001,25290,12
2020-12-05,73001,25754,58
2020-12-05,73001,41001,61
2020-12-05,73001,73268,178
2020-12-05,73268,11001,13
2020-12-05,73268,73001,205
2020-12-05,76001,5001,10
2020-12-05,76001,11001,46
2020-12-05,76001,17001,18
2020-12-05,76001,19001,351
2020-12-05,76001,52001,36
2020-12-05,76001,63001,32
2020-12-05,76001,66001,125
2020-12-05,76001,76109,310
2020-12-05,76001,76111,303
2020-12-05,76001,76520,4509
2020-12-05,76001,76834,279
2020-12-05,76001,76892,3708
2020-12-05,76109,76001,314
2020-12-05,76109,76111,59
2020-12-05,76111,76001,249
2020-12-05,76111,76520,45
2020-12-05,76111,76834,267
2020-12-05,76147,66001,1081
2020-12-05,76520,11001,64
2020-12-05,76520,76001,4118
2020-12-05,76520,76111,61
2020-12-05,76520,76834,12
2020-12-05,76520,76892,326
2020-12-05,76834,76001,214
2020-12-05,76834,76111,233
2020-12-05,76834,76520,11
2020-12-05,76892,76001,3864
2020-12-05,76892,76109,23
2020-12-05,76892,76111,41
2020-12-05,76892,76520,352
2020-12-05,85001,11001,13
2020-12-05,85001,15759,76
2020-12-05,85001,50001,10
2020-12-06,5001,5088,3962
2020-12-06,5001,5129,506
2020-12-06,5001,5360,8292
2020-12-06,5001,11001,10
2020-12-06,5045,5837,119
2020-12-06,5088,5001,4924
2020-12-06,5088,5129,46
2020-12-06,5088,5360,777
2020-12-06,5129,5001,640
2020-12-06,5129,5088,71
2020-12-06,5129,5360,733
2020-12-06,5360,5001,9942
2020-12-06,5360,5088,870
2020-12-06,5360,5129,694
2020-12-06,5837,5045,113
2020-12-06,8001,8078,87
2020-12-06,8001,8296,115
2020-12-06,8001,8433,1745
2020-12-06,8001,8573,189
2020-12-06,8001,8638,100
2020-12-06,8001,13001,34
2020-12-06,8001,47001,118
2020-12-06,8001,47189,17
2020-12-06,8078,8001,69
2020-12-06,8078,8296,16
2020-12-06,8078,8638,15
2020-12-06,8296,8001,100
2020-12-06,8296,8433,36
2020-12-06,8433,8001,2101
2020-12-06,8433,8078,16
2020-12-06,8433,8296,70
2020-12-06,8433,8573,22
2020-12-06,8433,11001,20
2020-12-06,8433,47001,23
2020-12-06,8573,8001,226
2020-12-06,8573,8433,37
2020-12-06,8638,8001,74
2020-12-06,8638,8078,26
2020-12-06,11001,5001,82
2020-12-06,11001,5360,18
2020-12-06,11001,8001,38
2020-12-06,11001,13001,16
2020-12-06,11001,15001,166
2020-12-06,11001,15759,118
2020-12-06,11001,25175,1758
2020-12-06,11001,25290,571
2020-12-06,11001,25473,2475
2020-12-06,11001,25754,15775
2020-12-06,11001,25899,79
2020-12-06,11001,41001,60
2020-12-06,11001,47001,66
2020-12-06,11001,50001,431
2020-12-06,11001,52001,18
2020-12-06,11001,66001,21
2020-12-06,11001,68276,18
2020-12-06,11001,73001,212
2020-12-06,11001,73268,16
2020-12-06,11001,76001,61
2020-12-06,13001,8001,26
2020-12-06,15001,11001,133
2020-12-06,15001,15238,20
2020-12-06,15001,15759,77
2020-12-06,15238,15001,22
2020-12-06,15238,15759,40
2020-12-06,15759,11001,30
2020-12-06,15759,15001,41
2020-12-06,15759,15238,33
2020-12-06,15759,85001,40
2020-12-06,17001,66001,154
2020-12-06,18001,41001,29
2020-12-06,18001,41551,23
2020-12-06,19001,52001,13
2020-12-06,19001,76001,180
2020-12-06,20001,47001,24
2020-12-06,23001,23162,226
2020-12-06,23001,23417,51
2020-12-06,23001,23660,29
2020-12-06,23001,70001,33
2020-12-06,23162,23001,202
2020-12-06,23162,23417,12
2020-12-06,23417,23001,41
2020-12-06,23660,23001,17
2020-12-06,23660,70001,18
2020-12-06,25175,11001,1443
2020-12-06,25175,25473,43
2020-12-06,25175,25754,78
2020-12-06,25175,25899,30
2020-12-06,25290,11001,217
2020-12-06,25290,25754,55
2020-12-06,25290,73001,11
2020-12-06,25473,11001,3393
2020-12-06,25473,25175,76
2020-12-06,25473,25290,25
2020-12-06,25473,25754,347
2020-12-06,25754,11001,19268
2020-12-06,25754,25175,71
2020-12-06,25754,25290,99
2020-12-06,25754,25473,175
2020-12-06,25754,41001,10
2020-12-06,25754,50001,17
2020-12-06,25754,73001,27
2020-12-06,25899,25175,34
2020-12-06,41001,11001,33
2020-12-06,41001,18001,36
2020-12-06,41001,41551,47
2020-12-06,41001,73001,31
2020-12-06,41551,18001,16
2020-12-06,41551,41001,22
2020-12-06,44430,20001,18
2020-12-06,47001,8001,125
2020-12-06,47001,11001,18
2020-12-06,47001,20001,17
2020-12-06,47001,47189,187
2020-12-06,47189,47001,185
2020-12-06,50001,11001,266
2020-12-06,50001,25754,18
2020-12-06,52001,52356,122
2020-12-06,52001,52835,15
2020-12-06,52356,52001,89
2020-12-06,54001,54874,860
2020-12-06,54874,54001,843
2020-12-06,63001,66001,105
2020-12-06,63001,76001,26
2020-12-06,66001,11001,20
2020-12-06,66001,17001,102
2020-12-06,66001,63001,65
2020-12-06,66001,76001,37
2020-12-06,66001,76147,277
2020-12-06,66001,76834,11
2020-12-06,68001,68081,29
2020-12-06,68001,68276,2061
2020-12-06,68001,68307,2197
2020-12-06,68001,68547,403
2020-12-06,68081,68001,44
2020-12-06,68081,68276,48
2020-12-06,68081,68307,17
2020-12-06,68276,68001,2409
2020-12-06,68276,68081,52
2020-12-06,68276,68307,1946
2020-12-06,68276,68547,614
2020-12-06,68307,11001,18
2020-12-06,68307,68001,2458
2020-12-06,68307,68081,51
2020-12-06,68307,68276,2031
2020-12-06,68307,68547,450
2020-12-06,68547,68001,479
2020-12-06,68547,68276,630
2020-12-06,68547,68307,395
2020-12-06,70001,23001,40
2020-12-06,70001,23660,21
2020-12-06,73001,11001,131
2020-12-06,73001,25290,10
2020-12-06,73001,25754,21
2020-12-06,73001,41001,31
2020-12-06,73001,73268,61
2020-12-06,73001,76001,20
2020-12-06,73268,73001,90
2020-12-06,76001,11001,14
2020-12-06,76001,17001,13
2020-12-06,76001,19001,130
2020-12-06,76001,63001,28
2020-12-06,76001,66001,47
2020-12-06,76001,73001,13
2020-12-06,76001,76109,117
2020-12-06,76001,76111,145
2020-12-06,76001,76520,1321
2020-12-06,76001,76834,120
2020-12-06,76001,76892,979
2020-12-06,76109,76001,100
2020-12-06,76111,76001,123
2020-12-06,76111,76520,13
2020-12-06,76111,76834,81
2020-12-06,76147,66001,397
2020-12-06,76520,11001,16
2020-12-06,76520,76001,1402
2020-12-06,76520,76111,28
2020-12-06,76520,76834,10
2020-12-06,76520,76892,92
2020-12-06,76834,76001,101
2020-12-06,76834,76111,84
2020-12-06,76892,76001,1340
2020-12-06,76892,76109,12
2020-12-06,76892,76111,12
2020-12-06,76892,76520,105
2020-12-06,85001,15759,25
2020-12-07,5001,5088,7135
2020-12-07,5001,5129,978
2020-12-07,5001,5360,15381
2020-12-07,5001,11001,41
2020-12-07,5045,5837,201
2020-12-07,5088,5001,9477
2020-12-07,5088,5129,129
2020-12-07,5088,5360,1977
2020-12-07,5129,5001,1117
2020-12-07,5129,5088,88
2020-12-07,5129,5360,1345
2020-12-07,5360,5001,15367
2020-12-07,5360,5088,1292
2020-12-07,5360,5129,1169
2020-12-07,5360,76001,15
2020-12-07,5837,5045,263
2020-12-07,8001,8078,102
2020-12-07,8001,8296,144
2020-12-07,8001,8433,3659
2020-12-07,8001,8573,325
2020-12-07,8001,8638,87
2020-12-07,8001,13001,35
2020-12-07,8001,20001,10
2020-12-07,8001,47001,107
2020-12-07,8078,8001,195
2020-12-07,8078,8433,38
2020-12-07,8078,8638,25
2020-12-07,8296,8001,247
2020-12-07,8296,8078,14
2020-12-07,8296,8433,130
2020-12-07,8433,8001,4604
2020-12-07,8433,8296,127
2020-12-07,8433,8573,56
2020-12-07,8433,47001,11
2020-12-07,8573,8001,435
2020-12-07,8573,8433,51
2020-12-07,8638,8001,177
2020-12-07,8638,8078,31
2020-12-07,8638,8433,10
2020-12-07,11001,5001,95
2020-12-07,11001,5360,38
2020-12-07,11001,8001,41
2020-12-07,11001,13001,17
2020-12-07,11001,15001,193
2020-12-07,11001,15759,91
2020-12-07,11001,25175,2111
2020-12-07,11001,25290,472
2020-12-07,11001,25473,4432
2020-12-07,11001,25754,27017
2020-12-07,11001,41001,137
2020-12-07,11001,47001,17
2020-12-07,11001,50001,431
2020-12-07,11001,54874,15
2020-12-07,11001,66001,22
2020-12-07,11001,68001,18
2020-12-07,11001,68276,27
2020-12-07,11001,73001,250
2020-12-07,11001,76001,96
2020-12-07,11001,85001,10
2020-12-07,13001,8001,39
2020-12-07,13001,11001,11
2020-12-07,15001,11001,203
2020-12-07,15001,15238,20
2020-12-07,15001,15759,77
2020-12-07,15238,11001,25
2020-12-07,15238,15001,44
2020-12-07,15238,15759,98
2020-12-07,15759,11001,100
2020-12-07,15759,15001,110
2020-12-07,15759,15238,40
2020-12-07,15759,85001,36
2020-12-07,17001,63001,16
2020-12-07,17001,66001,184
2020-12-07,17001,76001,14
2020-12-07,18001,11001,10
2020-12-07,18001,41001,34
2020-12-07,19001,52001,10
2020-12-07,19001,76001,208
2020-12-07,20001,47001,16
2020-12-07,20011,68276,10
2020-12-07,23001,23162,345
2020-12-07,23001,23417,12
2020-12-07,23001,70001,39
2020-12-07,23162,23001,382
2020-12-07,23417,23001,109
2020-12-07,23417,23162,19
2020-12-07,23660,23001,74
2020-12-07,23660,70001,17
2020-12-07,25175,11001,3224
2020-12-07,25175,25473,137
2020-12-07,25175,25754,111
2020-12-07,25175,25899,48
2020-12-07,25290,11001,946
2020-12-07,25290,25175,16
2020-12-07,25290,25473,42
2020-12-07,25290,25754,236
2020-12-07,25290,73001,13
2020-12-07,25473,11001,5111
2020-12-07,25473,25175,106
2020-12-07,25473,25754,310
2020-12-07,25754,11001,41779
2020-12-07,25754,25175,174
2020-12-07,25754,25290,111
2020-12-07,25754,25473,660
2020-12-07,25754,50001,34
2020-12-07,25754,73001,32
2020-12-07,25899,11001,127
2020-12-07,25899,25175,59
2020-12-07,41001,11001,157
2020-12-07,41001,18001,57
2020-12-07,41001,25754,14
2020-12-07,41001,41551,50
2020-12-07,41001,73001,27
2020-12-07,41551,18001,22
2020-12-07,41551,41001,52
2020-12-07,47001,8001,160
2020-12-07,47001,8433,39
2020-12-07,47001,11001,36
2020-12-07,47001,20001,31
2020-12-07,47001,47189,304
2020-12-07,47189,47001,362
2020-12-07,50001,11001,660
2020-12-07,50001,25754,39
2020-12-07,52001,19001,17
2020-12-07,52001,52356,144
2020-12-07,52001,52835,10
2020-12-07,52001,76001,36
2020-12-07,52356,52001,244
2020-12-07,52835,52001,23
2020-12-07,54001,54874,1917
2020-12-07,54405,54874,14
2020-12-07,54874,54001,1312
2020-12-07,63001,17001,17
2020-12-07,63001,66001,126
2020-12-07,63001,76001,53
2020-12-07,66001,11001,22
2020-12-07,66001,17001,319
2020-12-07,66001,63001,165
2020-12-07,66001,76001,79
2020-12-07,66001,76147,587
2020-12-07,66001,76834,12
2020-12-07,68001,68081,51
2020-12-07,68001,68276,2843
2020-12-07,68001,68307,3225
2020-12-07,68001,68547,526
2020-12-07,68081,68001,57
2020-12-07,68081,68276,63
2020-12-07,68081,68307,57
2020-12-07,68081,68547,16
2020-12-07,68276,68001,4688
2020-12-07,68276,68081,77
2020-12-07,68276,68307,4088
2020-12-07,68276,68547,1143
2020-12-07,68307,5001,11
2020-12-07,68307,68001,4327
2020-12-07,68307,68081,80
2020-12-07,68307,68276,3270
2020-12-07,68307,68547,613
2020-12-07,68547,68001,1105
2020-12-07,68547,68081,10
2020-12-07,68547,68276,1529
2020-12-07,68547,68307,981
2020-12-07,70001,23001,38
2020-12-07,70001,23660,19
2020-12-07,73001,11001,321
2020-12-07,73001,25290,14
2020-12-07,73001,25754,74
2020-12-07,73001,41001,56
2020-12-07,73001,73268,153
2020-12-07,73268,11001,37
2020-12-07,73268,25754,16
2020-12-07,73268,73001,108
2020-12-07,76001,5001,12
2020-12-07,76001,11001,29
2020-12-07,76001,19001,277
2020-12-07,76001,52001,36
2020-12-07,76001,63001,27
2020-12-07,76001,66001,47
2020-12-07,76001,76109,176
2020-12-07,76001,76111,155
2020-12-07,76001,76520,2195
2020-12-07,76001,76834,155
2020-12-07,76001,76892,2201
2020-12-07,76109,76001,175
2020-12-07,76111,63001,22
2020-12-07,76111,66001,29
2020-12-07,76111,76001,323
2020-12-07,76111,76109,10
2020-12-07,76111,76520,35
2020-12-07,76111,76834,148
2020-12-07,76111,76892,29
2020-12-07,76147,63001,12
2020-12-07,76147,66001,747
2020-12-07,76520,11001,17
2020-12-07,76520,76001,2885
2020-12-07,76520,76111,44
2020-12-07,76520,76892,219
2020-12-07,76834,66001,14
2020-12-07,76834,76001,233
2020-12-07,76834,76111,182
2020-12-07,76834,76520,16
2020-12-07,76892,76001,1711
2020-12-07,76892,76520,96
2020-12-07,85001,15759,19
2020-12-08,5001,5088,14536
2020-12-08,5001,5129,1749
2020-12-08,5001,5154,13
2020-12-08,5001,5360,26297
2020-12-08,5001,11001,56
2020-12-08,5045,5837,414
2020-12-08,5088,5001,11942
2020-12-08,5088,5129,129
2020-12-08,5088,5360,2010
2020-12-08,5129,5001,1612
2020-12-08,5129,5088,161
2020-12-08,5129,5360,1855
2020-12-08,5360,5001,25419
2020-12-08,5360,5088,2630
2020-12-08,5360,5129,2107
2020-12-08,5360,11001,12
2020-12-08,5360,76001,13
2020-12-08,5837,5045,299
2020-12-08,8001,8078,286
2020-12-08,8001,8296,295
2020-12-08,8001,8433,7046
2020-12-08,8001,8573,604
2020-12-08,8001,8638,234
2020-12-08,8001,13001,57
2020-12-08,8001,47001,141
2020-12-08,8001,47189,13
2020-12-08,8078,8001,154
2020-12-08,8078,8638,23
2020-12-08,8296,8001,212
2020-12-08,8296,8433,150
2020-12-08,8433,8001,4861
2020-12-08,8433,8296,130
2020-12-08,8433,8573,58
2020-12-08,8433,47001,12
2020-12-08,8573,8001,478
2020-12-08,8573,8433,79
2020-12-08,8638,8001,108
2020-12-08,8638,8078,30
2020-12-08,8638,8433,17
2020-12-08,11001,5001,150
2020-12-08,11001,5360,63
2020-12-08,11001,8001,43
2020-12-08,11001,13001,37
2020-12-08,11001,15001,228
2020-12-08,11001,15759,78
2020-12-08,11001,18001,12
2020-12-08,11001,25175,3839
2020-12-08,11001,25290,824
2020-12-08,11001,25473,7997
2020-12-08,11001,25754,59594
2020-12-08,11001,25899,37
2020-12-08,11001,41001,139
2020-12-08,11001,47001,90
2020-12-08,11001,50001,497
2020-12-08,11001,52001,15
2020-12-08,11001,66001,37
2020-12-08,11001,68276,16
2020-12-08,11001,73001,318
2020-12-08,11001,76001,128
2020-12-08,11001,85001,11
2020-12-08,13001,8001,44
2020-12-08,15001,11001,196
2020-12-08,15001,15238,32
2020-12-08,15001,15759,139
2020-12-08,15238,15001,26
2020-12-08,15238,15759,97
2020-12-08,15759,11001,57
2020-12-08,15759,15001,103
2020-12-08,15759,15238,128
2020-12-08,15759,85001,30
2020-12-08,17001,66001,284
2020-12-08,18001,41001,37
2020-12-08,19001,76001,233
2020-12-08,20001,44430,10
2020-12-08,23001,23162,656
2020-12-08,23001,23417,107
2020-12-08,23001,23660,67
2020-12-08,23001,70001,78
2020-12-08,23162,23001,515
2020-12-08,23417,23001,82
2020-12-08,23660,23001,37
2020-12-08,23660,70001,32
2020-12-08,25175,11001,3618
2020-12-08,25175,25473,172
2020-12-08,25175,25754,162
2020-12-08,25175,25899,91
2020-12-08,25290,11001,593
2020-12-08,25290,25754,156
2020-12-08,25473,11001,6613
2020-12-08,25473,25175,143
2020-12-08,25473,25290,15
2020-12-08,25473,25754,800
2020-12-08,25754,11001,41319
2020-12-08,25754,25175,98
2020-12-08,25754,25290,197
2020-12-08,25754,25473,424
2020-12-08,25754,50001,15
2020-12-08,25754,73001,43
2020-12-08,25899,11001,26
2020-12-08,25899,25175,77
2020-12-08,41001,11001,156
2020-12-08,41001,18001,44
2020-12-08,41001,41551,84
2020-12-08,41001,73001,55
2020-12-08,41551,18001,18
2020-12-08,41551,41001,59
2020-12-08,44430,20001,14
2020-12-08,47001,8001,152
2020-12-08,47001,8433,41
2020-12-08,47001,11001,40
2020-12-08,47001,20001,26
2020-12-08,47001,47189,534
2020-12-08,47189,8001,12
2020-12-08,47189,47001,440
2020-12-08,50001,11001,463
2020-12-08,50001,25754,24
2020-12-08,52001,52356,192
2020-12-08,52001,52835,30
2020-12-08,52001,76001,20
2020-12-08,52356,52001,193
2020-12-08,52835,52001,10
2020-12-08,54001,54874,2191
2020-12-08,54874,54001,2811
2020-12-08,63001,66001,138
2020-12-08,63001,76001,29
2020-12-08,66001,11001,14
2020-12-08,66001,17001,272
2020-12-08,66001,63001,174
2020-12-08,66001,76001,89
2020-12-08,66001,76147,1141
2020-12-08,68001,20011,12
2020-12-08,68001,68081,67
2020-12-08,68001,68276,7531
2020-12-08,68001,68307,7455
2020-12-08,68001,68547,1592
2020-12-08,68081,68001,44
2020-12-08,68081,68276,75
2020-12-08,68081,68307,55
2020-12-08,68276,68001,5241
2020-12-08,68276,68081,83
2020-12-08,68276,68307,5455
2020-12-08,68276,68547,2014
2020-12-08,68307,11001,13
2020-12-08,68307,68001,5626
2020-12-08,68307,68081,50
2020-12-08,68307,68276,5967
2020-12-08,68307,68547,1429
2020-12-08,68547,68001,958
2020-12-08,68547,68276,1649
2020-12-08,68547,68307,1025
2020-12-08,70001,23001,47
2020-12-08,70001,23660,40
2020-12-08,73001,11001,257
2020-12-08,73001,25290,10
2020-12-08,73001,25754,37
2020-12-08,73001,41001,22
2020-12-08,73001,73268,193
2020-12-08,73268,11001,11
2020-12-08,73268,73001,208
2020-12-08,76001,11001,48
2020-12-08,76001,19001,294
2020-12-08,76001,52001,37
2020-12-08,76001,52356,11
2020-12-08,76001,63001,14
2020-12-08,76001,66001,63
2020-12-08,76001,76109,279
2020-12-08,76001,76111,296
2020-12-08,76001,76520,4328
2020-12-08,76001,76834,261
2020-12-08,76001,76892,3054
2020-12-08,76109,76001,213
2020-12-08,76111,76001,200
2020-12-08,76111,76109,14
2020-12-08,76111,76520,45
2020-12-08,76111,76834,240
2020-12-08,76111,76892,15
2020-12-08,76147,66001,929
2020-12-08,76520,11001,22
2020-12-08,76520,76001,3382
2020-12-08,76520,76111,28
2020-12-08,76520,76892,190
2020-12-08,76834,76001,209
2020-12-08,76834,76111,228
2020-12-08,76834,76520,10
2020-12-08,76892,76001,3277
2020-12-08,76892,76111,16
2020-12-08,76892,76520,303
2020-12-08,85001,11001,10
2020-12-08,85001,15759,24
2020-12-09,5001,5088,10353
2020-12-09,5001,5129,1366
2020-12-09,5001,5154,22
2020-12-09,5001,5360,20965
2020-12-09,5001,11001,87
2020-12-09,5045,5837,276
2020-12-09,5088,5001,13282
2020-12-09,5088,5129,196
2020-12-09,5088,5360,2569
2020-12-09,5129,5001,1581
2020-12-09,5129,5088,152
2020-12-09,5129,5360,1955
2020-12-09,5360,5001,21686
2020-12-09,5360,5088,1821
2020-12-09,5360,5129,1665
2020-12-09,5360,11001,11
2020-12-09,5360,76001,14
2020-12-09,5837,5045,330
2020-12-09,8001,8078,129
2020-12-09,8001,8296,179
2020-12-09,8001,8433,4441
2020-12-09,8001,8573,496
2020-12-09,8001,8638,63
2020-12-09,8001,13001,16
2020-12-09,8001,47001,153
2020-12-09,8078,8001,241
2020-12-09,8078,8433,30
2020-12-09,8078,8638,16
2020-12-09,8296,8001,255
2020-12-09,8296,8078,11
2020-12-09,8296,8433,144
2020-12-09,8433,8001,6193
2020-12-09,8433,8296,129
2020-12-09,8433,8573,88
2020-12-09,8433,11001,32
2020-12-09,8433,47001,29
2020-12-09,8573,8001,575
2020-12-09,8573,8296,10
2020-12-09,8573,8433,66
2020-12-09,8638,8001,225
2020-12-09,8638,8078,27
2020-12-09,8638,8433,13
2020-12-09,11001,5001,191
2020-12-09,11001,5360,47
2020-12-09,11001,8001,61
2020-12-09,11001,13001,30
2020-12-09,11001,15001,208
2020-12-09,11001,15759,83
2020-12-09,11001,25175,3401
2020-12-09,11001,25290,521
2020-12-09,11001,25473,5763
2020-12-09,11001,25754,37191
2020-12-09,11001,25899,14
2020-12-09,11001,41001,215
2020-12-09,11001,47001,81
2020-12-09,11001,50001,593
2020-12-09,11001,66001,30
2020-12-09,11001,68001,24
2020-12-09,11001,68276,14
2020-12-09,11001,73001,341
2020-12-09,11001,76001,138
2020-12-09,11001,85001,23
2020-12-09,13001,8001,42
2020-12-09,15001,11001,328
2020-12-09,15001,15238,28
2020-12-09,15001,15759,113
2020-12-09,15238,15001,37
2020-12-09,15238,15759,111
2020-12-09,15759,11001,159
2020-12-09,15759,15001,149
2020-12-09,15759,15238,92
2020-12-09,15759,85001,80
2020-12-09,17001,66001,311
2020-12-09,18001,41001,65
2020-12-09,18001,41551,12
2020-12-09,19001,52001,25
2020-12-09,19001,76001,273
2020-12-09,23001,23162,432
2020-12-09,23001,23417,42
2020-12-09,23001,23660,20
2020-12-09,23001,70001,27
2020-12-09,23162,23001,522
2020-12-09,23417,23001,76
2020-12-09,23660,23001,60
2020-12-09,23660,70001,13
2020-12-09,25175,11001,3806
2020-12-09,25175,25473,186
2020-12-09,25175,25754,126
2020-12-09,25175,25899,73
2020-12-09,25290,11001,1420
2020-12-09,25290,25473,16
2020-12-09,25290,25754,292
2020-12-09,25473,11001,7154
2020-12-09,25473,25175,160
2020-12-09,25473,25754,483
2020-12-09,25754,11001,55472
2020-12-09,25754,25175,182
2020-12-09,25754,25290,155
2020-12-09,25754,25473,817
